8.920,1.259,-0.548,-1.371,-1.311,-0.868,-0.655
8.940,1.231,-0.563,-1.384,-1.379,-0.749,-0.690
8.960,1.202,-0.575,-1.399,-1.446,-0.626,-0.723
8.980,1.172,-0.585,-1.414,-1.512,-0.501,-0.756
9.000,1.141,-0.593,-1.430,-1.575,-0.374,-0.788
9.020,1.108,-0.598,-1.446,-1.637,-0.245,-0.819
9.040,1.074,-0.600,-1.463,-1.698,-0.115,-0.849
9.060,1.039,-0.599,-1.481,-1.756,0.016,-0.878
9.080,1.003,-0.597,-1.499,-1.813,0.146,-0.906
9.100,0.965,-0.591,-1.517,-1.867,0.276,-0.934
9.120,0.927,-0.583,-1.537,-1.920,0.404,-0.960
9.140,0.887,-0.572,-1.556,-1.970,0.531,-0.985
9.160,0.847,-0.559,-1.576,-2.018,0.656,-1.009
9.180,0.806,-0.544,-1.597,-2.064,0.777,-1.032
9.200,0.764,-0.526,-1.618,-2.108,0.896,-1.054
9.220,0.721,-0.506,-1.640,-2.150,1.010,-1.075
9.240,0.677,-0.483,-1.662,-2.189,1.120,-1.095
9.260,0.632,-0.459,-1.684,-2.226,1.225,-1.113
9.280,0.587,-0.432,-1.706,-2.260,1.325,-1.130
9.300,0.541,-0.404,-1.729,-2.292,1.419,-1.146
9.320,0.495,-0.374,-1.753,-2.322,1.507,-1.161
9.340,0.448,-0.342,-1.776,-2.349,1.588,-1.174
9.360,0.400,-0.309,-1.800,-2.373,1.662,-1.186
9.380,0.352,-0.274,-1.824,-2.395,1.730,-1.197
9.400,0.304,-0.238,-1.848,-2.414,1.789,-1.207
9.420,0.256,-0.201,-1.872,-2.430,1.841,-1.215
9.440,0.207,-0.164,-1.897,-2.444,1.885,-1.222
9.460,0.158,-0.125,-1.921,-2.456,1.920,-1.228
9.480,0.108,-0.086,-1.946,-2.464,1.948,-1.232
9.500,0.059,-0.047,-1.971,-2.470,1.967,-1.235
9.520,0.009,-0.008,-1.995,-2.473,1.977,-1.237
9.540,-0.040,0.032,-2.020,-2.474,1.978,-1.237
9.560,-0.089,0.071,-2.045,-2.472,1.971,-1.236
9.580,-0.139,0.111,-2.069,-2.467,1.956,-1.233
9.600,-0.188,0.149,-2.094,-2.459,1.932,-1.230
9.620,-0.237,0.187,-2.118,-2.449,1.899,-1.224
9.640,-0.286,0.224,-2.143,-2.436,1.859,-1.218
9.660,-0.334,0.261,-2.167,-2.421,1.810,-1.210
9.680,-0.382,0.296,-2.191,-2.402,1.753,-1.201
9.700,-0.430,0.329,-2.215,-2.382,1.689,-1.191
9.720,-0.477,0.362,-2.238,-2.358,1.617,-1.179
9.740,-0.524,0.393,-2.262,-2.332,1.539,-1.166
9.760,-0.570,0.422,-2.285,-2.304,1.453,-1.152
9.780,-0.615,0.449,-2.308,-2.273,1.361,-1.136
9.800,-0.660,0.474,-2.330,-2.239,1.264,-1.120
9.820,-0.704,0.497,-2.352,-2.203,1.161,-1.102
9.840,-0.747,0.518,-2.374,-2.165,1.052,-1.083
9.860,-0.790,0.537,-2.395,-2.124,0.940,-1.062
9.880,-0.831,0.554,-2.416,-2.081,0.823,-1.041
9.900,-0.872,0.568,-2.436,-2.036,0.702,-1.018
9.920,-0.912,0.579,-2.456,-1.989,0.579,-0.994
9.940,-0.951,0.588,-2.475,-1.939,0.453,-0.970
9.960,-0.988,0.595,-2.494,-1.887,0.325,-0.944
9.980,-1.025,0.599,-2.513,-1.834,0.196,-0.917
10.000,-1.061,0.600,-2.530,-1.778,0.065,-0.889
10.020,-1.095,0.599,-2.548,-1.720,-0.065,-0.860
10.040,-1.128,0.595,-2.564,-1.661,-0.196,-0.830
10.060,-1.160,0.588,-2.580,-1.599,-0.325,-0.800
10.080,-1.191,0.579,-2.595,-1.536,-0.453,-0.768
10.100,-1.220,0.568,-2.610,-1.471,-0.579,-0.736
10.120,-1.249,0.554,-2.624,-1.405,-0.702,-0.702
10.140,-1.275,0.537,-2.638,-1.337,-0.823,-0.669
10.160,-1.301,0.518,-2.650,-1.268,-0.940,-0.634
10.180,-1.325,0.497,-2.662,-1.197,-1.052,-0.598
10.200,-1.347,0.474,-2.674,-1.125,-1.161,-0.562
10.220,-1.368,0.449,-2.684,-1.052,-1.264,-0.526
10.240,-1.388,0.422,-2.694,-0.977,-1.361,-0.489
10.260,-1.406,0.393,-2.703,-0.902,-1.453,-0.451
10.280,-1.422,0.362,-2.711,-0.825,-1.539,-0.413
10.300,-1.437,0.329,-2.719,-0.748,-1.617,-0.374
10.320,-1.451,0.296,-2.725,-0.670,-1.689,-0.335
10.340,-1.462,0.261,-2.731,-0.591,-1.753,-0.295
10.360,-1.473,0.224,-2.736,-0.511,-1.810,-0.256
10.380,-1.481,0.187,-2.741,-0.431,-1.859,-0.216
10.400,-1.488,0.149,-2.744,-0.350,-1.899,-0.175
10.420,-1.494,0.111,-2.747,-0.270,-1.932,-0.135
10.440,-1.497,0.071,-2.749,-0.188,-1.956,-0.094
10.460,-1.499,0.032,-2.750,-0.107,-1.971,-0.053
10.480,-1.500,-0.008,-2.750,-0.025,-1.978,-0.013
10.500,-1.499,-0.047,-2.749,0.056,-1.977,0.028
10.520,-1.496,-0.086,-2.748,0.138,-1.967,0.069
10.540,-1.492,-0.125,-2.746,0.219,-1.948,0.110
10.560,-1.486,-0.164,-2.743,0.300,-1.920,0.150
10.580,-1.478,-0.201,-2.739,0.381,-1.885,0.191
10.600,-1.469,-0.238,-2.734,0.462,-1.841,0.231
10.620,-1.458,-0.274,-2.729,0.542,-1.789,0.271
10.640,-1.446,-0.309,-2.723,0.621,-1.730,0.310
10.660,-1.432,-0.342,-2.716,0.700,-1.662,0.350
10.680,-1.416,-0.374,-2.708,0.777,-1.588,0.389
10.700,-1.399,-0.404,-2.699,0.854,-1.507,0.427
10.720,-1.380,-0.432,-2.690,0.931,-1.419,0.465
10.740,-1.360,-0.459,-2.680,1.006,-1.325,0.503
10.760,-1.339,-0.483,-2.669,1.080,-1.225,0.540
10.780,-1.316,-0.506,-2.658,1.152,-1.120,0.576
10.800,-1.291,-0.526,-2.646,1.224,-1.010,0.612
10.820,-1.265,-0.544,-2.633,1.294,-0.896,0.647
10.840,-1.238,-0.559,-2.619,1.363,-0.777,0.682
10.860,-1.209,-0.572,-2.605,1.430,-0.656,0.715
10.880,-1.179,-0.583,-2.590,1.496,-0.531,0.748
10.900,-1.148,-0.591,-2.574,1.560,-0.404,0.780
10.920,-1.116,-0.597,-2.558,1.623,-0.276,0.811
10.940,-1.082,-0.599,-2.541,1.684,-0.146,0.842
10.960,-1.047,-0.600,-2.524,1.742,-0.016,0.871
10.980,-1.011,-0.598,-2.506,1.799,0.115,0.900
11.000,-0.974,-0.593,-2.487,1.854,0.245,0.927
11.020,-0.936,-0.585,-2.468,1.907,0.374,0.954
11.040,-0.897,-0.575,-2.448,1.958,0.501,0.979
11.060,-0.857,-0.563,-2.428,2.007,0.626,1.004
11.080,-0.816,-0.548,-2.408,2.054,0.749,1.027
11.100,-0.774,-0.530,-2.387,2.098,0.868,1.049
11.120,-0.731,-0.511,-2.365,2.140,0.983,1.070
11.140,-0.687,-0.489,-2.344,2.180,1.094,1.090
11.160,-0.643,-0.465,-2.321,2.217,1.201,1.109
11.180,-0.598,-0.439,-2.299,2.252,1.302,1.126
11.200,-0.552,-0.411,-2.276,2.285,1.397,1.142
11.220,-0.506,-0.381,-2.253,2.315,1.486,1.157
11.240,-0.459,-0.350,-2.230,2.342,1.569,1.171
11.260,-0.412,-0.317,-2.206,2.367,1.645,1.184
11.280,-0.364,-0.282,-2.182,2.390,1.714,1.195
11.300,-0.316,-0.247,-2.158,2.410,1.776,1.205
11.320,-0.267,-0.210,-2.134,2.427,1.829,1.213
11.340,-0.218,-0.173,-2.109,2.441,1.875,1.221
11.360,-0.169,-0.135,-2.085,2.453,1.913,1.227
11.380,-0.120,-0.096,-2.060,2.462,1.942,1.231
11.400,-0.071,-0.056,-2.035,2.469,1.963,1.234
11.420,-0.021,-0.017,-2.011,2.473,1.975,1.236
11.440,0.028,0.023,-1.986,2.474,1.979,1.237
11.460,0.078,0.062,-1.961,2.472,1.974,1.236
11.480,0.127,0.101,-1.936,2.468,1.960,1.234
11.500,0.176,0.140,-1.912,2.461,1.938,1.231
11.520,0.225,0.178,-1.887,2.452,1.908,1.226
11.540,0.274,0.216,-1.863,2.439,1.869,1.220
11.560,0.323,0.252,-1.839,2.424,1.822,1.212
11.580,0.371,0.287,-1.815,2.407,1.767,1.203
11.600,0.418,0.321,-1.791,2.387,1.705,1.193
11.620,0.466,0.354,-1.767,2.364,1.635,1.182
11.640,0.513,0.385,-1.744,2.339,1.558,1.169
11.660,0.559,0.415,-1.721,2.311,1.474,1.155
11.680,0.604,0.443,-1.698,2.280,1.384,1.140
11.700,0.649,0.468,-1.675,2.247,1.288,1.124
11.720,0.694,0.492,-1.653,2.212,1.186,1.106
11.740,0.737,0.514,-1.631,2.174,1.079,1.087
11.760,0.780,0.533,-1.610,2.134,0.967,1.067
11.780,0.822,0.550,-1.589,2.092,0.851,1.046
11.800,0.863,0.565,-1.569,2.047,0.731,1.024
11.820,0.903,0.577,-1.549,2.000,0.609,1.000
11.840,0.942,0.586,-1.529,1.951,0.483,0.976
11.860,0.980,0.593,-1.510,1.900,0.356,0.950
11.880,1.016,0.598,-1.492,1.847,0.226,0.923
11.900,1.052,0.600,-1.474,1.791,0.096,0.896
11.920,1.087,0.599,-1.457,1.734,-0.034,0.867
11.940,1.120,0.596,-1.440,1.675,-0.165,0.837
11.960,1.153,0.590,-1.424,1.614,-0.294,0.807
11.980,1.184,0.582,-1.408,1.551,-0.423,0.776
12.000,1.214,0.571,-1.393,1.487,-0.549,0.743
